          699       205.77         0.00       144.05         0.00       307.45         0.00       465.24         0.00       148.86
          700       260.11         0.00       206.19         0.00       251.76         0.00       130.96         0.00       337.97
          701       312.88         0.00       250.85         0.00       111.68         0.00       413.14         0.00       170.74
          702        67.41         0.00       227.97        64.22       134.80         0.00       273.59         0.00      2663.92
          703        78.75         0.00       184.19        64.93        62.07         0.00       337.27         0.00      2779.11
          704        97.86         0.00       167.82        26.35       112.25         0.00       349.59         0.00      2563.89
          705       126.10         0.00       131.56        14.26       235.58         0.00       425.81         0.00      2152.25
          706       177.09         0.00       134.14         0.00       400.50         0.00       573.41         0.00      1114.30
          707       259.51         0.00       198.32         0.00       396.48         0.00       578.65         0.00       423.91
          708       310.83         0.00       226.47         0.00       325.58         0.00       421.56         0.00       100.31
          709       497.13         0.00       408.42         0.00       210.42         0.00       186.53         0.00       339.40
          710       523.35         0.00       422.89         0.00       107.89         0.00       395.17         0.00       226.96
          711       243.63         0.00       106.73         0.00       436.17         0.00       290.21         0.00       201.20
          712       115.73         0.00       224.48        62.11       221.80         0.00       325.27         0.00       953.80
          713        77.45         0.00       262.23        60.16       154.83         0.00       256.55         0.00      2212.07
          714        72.86         0.00       223.39        57.73        83.70         0.00       306.48         0.00      2738.88
          715        77.34         0.00       195.20        61.30        78.06         0.00       319.96         0.00      2787.86
          716        94.28         0.00       171.12        30.99       130.93         0.00       349.36         0.00      2566.89
          717       119.32         0.00       135.08        10.45       263.57         0.00       452.77         0.00      2096.95
          718       163.05         0.00       107.97         0.00       376.15         0.00       654.81         0.00      1057.33
          719       183.73         0.00       105.47         0.00       399.98         0.00       681.72         0.00       327.53
          720       277.17         0.00       173.28         0.00       389.53         0.00       363.77         0.00        97.11
          721       371.56         0.00       260.64         0.00       225.94         0.00       195.50         0.00       342.94
          722       424.64         0.00       324.01         0.00        89.22         0.00       426.90         0.00       208.91
          723       219.03         0.00       141.66         0.00       340.19         0.00       239.54         0.00       139.15
          724       120.47         0.00       218.43        52.52       207.08         0.00       282.52         0.00       573.34
          725        81.62         0.00       256.64        70.36       152.30         0.00       303.25         0.00      1706.24
          726        80.67         0.00       236.03        84.97       123.84         0.00       366.86         0.00      2368.77
          727        81.33         0.00       200.71        69.50       147.01         0.00       379.99         0.00      2631.34
          728        85.73         0.00       208.78        56.04       152.63         0.00       347.30         0.00      2695.26
          729        93.00         0.00       164.02        59.95       216.62         0.00       351.37         0.00      2473.27
          730       111.00         0.00       130.66        16.05       283.11         0.00       468.90         0.00      2051.38
          731       156.89         0.00        97.07        10.00       365.39         0.00       739.31         0.00       934.56
          732       175.01         0.00        79.54         0.00       480.72         0.00       645.46         0.00       286.23
          733       240.44         0.00       112.25         0.00       533.26         0.00       254.77         0.00        88.75
          734       357.74         0.00       223.02         0.00       299.66         0.00       186.19         0.00       308.02
          735       349.86         0.00       218.72         0.00       142.44         0.00       392.45         0.00       229.97
          736       111.84         0.00       150.41        39.89       254.04         0.00       485.76         0.00      2008.85
          737       147.02         0.00       100.01        10.74       380.69         0.00       758.60         0.00       878.50
          738       174.08         0.00        55.47         0.00       606.99         0.00       544.28         0.00       289.42
          739       213.99         0.00        54.52         0.00       636.96         0.00       173.61         0.00       108.45
          740       259.98         0.00        86.54         0.00       392.46         0.00       187.30         0.00       257.53
          741       330.07         0.00       136.57         0.00       245.71         0.00       345.97         0.00       246.39
          742        93.08         0.00       170.67        61.13       250.70         0.00       361.93         0.00      2423.01
          743       115.48         0.00       165.47        59.98       211.26         0.00       518.39         0.00      1904.77
          744       144.91         0.00       109.83        34.25       413.90         0.00       777.98         0.00       813.13
          745       182.59         0.00        52.62        21.73       675.40         0.00       455.84         0.00       332.49
          746       224.86         0.00        49.20         0.00       621.55         0.00       222.62         0.00        79.62
          747       264.26         0.00        67.12         0.00       426.24         0.00       258.60         0.00       175.94
          748       339.47         0.00       137.95         0.00       264.67         0.00       335.25         0.00       252.48
          749        87.97         0.00       200.93        58.38       224.34         0.00       372.55         0.00      2607.61
          750        96.73         0.00       200.80        59.90       314.60         0.00       330.11         0.00      2403.08
          751       117.32         0.00       174.25        60.76       307.75         0.00       391.47         0.00      1996.52
          752       151.66         0.00       115.28        24.60       544.13         0.00       682.21         0.00       766.08
          753       194.27         0.00       102.00        24.56       597.16         0.00       475.07         0.00       441.36
          754       238.46         0.00        42.41        21.28       460.18         0.00       482.79         0.00        50.00
          755       258.06         0.00        59.07         0.00       382.84         0.00       448.51         0.00        66.70
          756       282.55         0.00        76.14         0.00       279.08         0.00       386.77         0.00       205.21
          757       354.89         0.00       143.72         0.00       273.75         0.00       339.29         0.00       247.69
          758       283.56         0.00       129.29         0.00       431.41         0.00       135.57         0.00       227.59
          759       123.35         0.00       212.58       119.71       162.77         0.00        95.72         0.00       557.90
          760        94.29         0.00       277.33       120.01       135.08         0.00       283.09         0.00      1096.98
          761        88.57         0.00       236.78       105.41       212.27         0.00       413.97         0.00      1928.76
          762        84.99         0.00       213.65        86.43       239.99         0.00       429.42         0.00      2435.69
          763       256.01         0.00        63.42         0.00       513.21         0.00       183.29         0.00       194.67
          764       222.05         0.00       155.26         0.00       361.52         0.00        50.00         0.00       539.98
          765       110.74         0.00       301.75       109.24       186.80         0.00       201.76         0.00       998.50
          766        97.35         0.00       247.23        99.90       234.30         0.00       391.25         0.00      2007.94
          767        94.28         0.00       224.18        74.53       240.02         0.00       436.12         0.00      2472.81
          768        91.00         0.00       211.75        69.35       273.50         0.00       402.54         0.00      2512.83
          769       102.57         0.00       202.68        60.13       329.58         0.00       340.01         0.00      2459.83
          770       107.00         0.00       201.05        59.79       386.64         0.00       275.41         0.00      2159.05
          771       124.92         0.00       169.56        60.23       406.98         0.00       392.23         0.00      1852.42
          772       146.39         0.00       145.00        70.26       418.69         0.00       542.78         0.00      1369.83
          773       172.70         0.00       110.91        20.00       542.02         0.00       674.39         0.00       813.27
          774       183.87         0.00       102.50        20.19       553.99         0.00       646.56         0.00       687.37
          775       220.97         0.00        85.55        19.36       533.02         0.00       505.75         0.00       307.64
          776       252.11         0.00        50.70        16.48       487.33         0.00       486.87         0.00        50.17
          777       284.50         0.00        78.51         0.00       448.06         0.00       380.12         0.00        76.11
          778       314.38         0.00       107.30         0.00       428.34         0.00       217.57         0.00       221.34
          779       401.55         0.00       201.51         0.00       324.39         0.00       302.63         0.00       216.46
          780       268.18         0.00       124.12         0.00       413.63         0.00        50.00         0.00       416.44
          781       136.54         0.00       295.91       100.69       221.09         0.00       241.71         0.00       958.25
          782       101.49         0.00       288.68        91.87       140.91         0.00       360.48         0.00      2223.78
          783        97.33         0.00       231.74        69.50       187.61         0.00       453.80         0.00      2525.33
          784       107.86         0.00       203.26        59.68       522.08         0.00       158.09         0.00      2244.36
          785       132.78         0.00       177.82        42.65       489.97         0.00       282.95         0.00      1993.18
          786       151.57         0.00       163.22        48.73       472.84         0.00       401.99         0.00      1750.07
          787       186.90         0.00       123.22        26.90       518.30         0.00       659.54         0.00       920.07
          788       219.61         0.00        91.89        20.37       566.00         0.00       557.23         0.00       551.71
          789       261.45         0.00        61.27         0.00       566.32         0.00       456.78         0.00        50.00
          790       294.99         0.00        85.99         0.00       543.94         0.00       345.60         0.00        52.01
          791       313.36         0.00       108.52         0.00       529.57         0.00       160.91         0.00       168.53
          792       375.49         0.00       176.80         0.00       401.58         0.00       296.62         0.00       142.10
          793       359.26         0.00       162.88        81.65       413.07         0.00        50.00         0.00       325.92
          794       119.17         0.00       295.68       100.82       303.63         0.00       230.89         0.00      1323.12
          795       108.08         0.00       264.53        75.26       230.30         0.00       259.88         0.00      2580.87
          796       107.55         0.00       231.44        66.20       296.42         0.00       306.90         0.00      2565.25
          797       113.97         0.00       217.99        68.61       487.28         0.00        98.91         0.00      2510.32
          798       115.78         0.00       209.87        68.99       517.86         0.00        93.16         0.00      2413.41
          799       134.23         0.00       193.63        68.77       505.39         0.00       213.43         0.00      2194.85
          800       155.78         0.00       170.93        59.90       562.84         0.00       285.53         0.00      1974.97
          801       182.87         0.00       146.04        40.83       620.22         0.00       403.47         0.00      1455.74
          802       218.24         0.00       104.16        18.54       642.05         0.00       480.83         0.00       829.54
          803       258.06         0.00        85.16         0.00       628.55         0.00       683.61         0.00        50.00
          804       301.49         0.00       105.19         0.00       614.51         0.00       602.66         0.00        50.00
          805       323.36         0.00       131.42         0.00       573.85         0.00       289.08         0.00        50.00
          806       418.38         0.00       212.67         0.00       397.93         0.00       297.90         0.00       138.20
          807       151.35         0.00       196.51        54.39       600.31         0.00       122.59         0.00      2237.63
          808       174.01         0.00       160.95        20.01       667.21         0.00       129.31         0.00      2012.29
          809       213.67         0.00       128.77         0.00       532.70         0.00       407.49         0.00      1326.36
          810       252.34         0.00       115.36         0.00       464.57         0.00       687.97         0.00       419.29
          811       283.19         0.00       122.00         0.00       567.36         0.00       705.55         0.00        50.00
          812       325.31         0.00       150.38         0.00       520.75         0.00       470.61         0.00        50.00
          813       378.44         0.00       165.57         0.00       365.07         0.00       396.78         0.00        55.52
          814       333.37         0.00       128.88         0.00       659.26         0.00        73.25         0.00       326.17
          815       194.55         0.00       216.32        94.85       417.26         0.00       337.86         0.00       591.40
          816       122.98         0.00       307.49       102.17       352.14         0.00        84.18         0.00      2064.92
          817       122.20         0.00       253.43        79.65       389.17         0.00       107.07         0.00      2785.31
          818       131.78         0.00       247.04        80.00       386.03         0.00       244.06         0.00      2645.86
          819       139.90         0.00       243.53        72.46       439.96         0.00       200.68         0.00      2593.93
          820       155.11         0.00       217.40        51.40       607.69         0.00        52.35         0.00      2525.20
          821       176.03         0.00       191.09        20.03       617.49         0.00        50.05         0.00      2357.92
          822       217.08         0.00       147.46         0.00       525.69         0.00       356.80         0.00      1628.32
          823       261.09         0.00       178.34         0.00       545.23         0.00       557.22         0.00       917.32
          824       294.39         0.00       175.94         0.00       521.91         0.00       704.49         0.00        50.00
          825       328.93         0.00       200.15         0.00       418.35         0.00       496.00         0.00        50.00
          826       371.46         0.00       123.37         0.00       293.90         0.00       553.62         0.00        50.00
          827       142.99         0.00       341.71        88.39       411.42         0.00        50.10         0.00      2264.88
          828       139.23         0.00       311.32        81.07       352.27         0.00       135.90         0.00      2895.31
          829       135.11         0.00       280.75        81.30       296.55         0.00       297.11         0.00      2800.42
          830       147.99         0.00       295.57        63.08       377.55         0.00       131.32         0.00      2947.80
          831       162.77         0.00       310.67        42.68       347.73         0.00        50.00         0.00      3088.43
          832       183.20         0.00       240.88        18.27       546.20         0.00        50.63         0.00      2794.35
          833       221.98         0.00       210.77        18.92       523.49         0.00       361.39         0.00      1981.05
          834       256.47         0.00       205.42         0.00       534.10         0.00       512.57         0.00      1095.71
          835       287.28         0.00       209.88         0.00       533.87         0.00       539.86         0.00       340.65
          836       343.83         0.00       262.57         0.00       340.64         0.00       379.71         0.00        50.00
          837       415.22         0.00       315.43         0.00       165.46         0.00       512.27         0.00        50.00
          838      1157.28         0.00       436.52         0.00      1005.39         0.00       364.57         0.00        50.00
          839       592.77         0.00       171.64         0.00       477.34         0.00        50.00         0.00       273.59
          840       195.40         0.00       383.28       132.56       386.77         0.00       237.41         0.00      1175.07
          841       174.70         0.00       393.49       109.59       336.49         0.00        50.00         0.00      2674.91
          842       158.32         0.00       375.30        78.91       315.67         0.00        83.19         0.00      3146.64
          843       142.64         0.00       334.21        80.15       268.24         0.00       149.58         0.00      3174.52
          844       148.75         0.00       310.81        55.94       362.41         0.00        50.43         0.00      3220.12
          845       164.89         0.00       334.65        49.08       245.01         0.00        50.00         0.00      3587.12
          846       188.21         0.00       302.38        20.29       459.13         0.00       187.91         0.00      3069.40
          847       218.86         0.00       274.52        10.07       428.60         0.00       471.71         0.00      2310.29
          848       251.55         0.00       240.91         0.00       440.26         0.00       567.86         0.00      1499.16
          849       286.92         0.00       236.60         0.00       422.75         0.00       602.95         0.00       603.95
          850       363.05         0.00       287.36         0.00       318.86         0.00       408.04         0.00        50.00
          851       413.10         0.00       313.21         0.00       179.45         0.00       406.22         0.00        50.00
          852      1018.30         0.00       285.13         0.00      1029.64         0.00       449.35         0.00        50.00
          853       912.92         0.00       350.55         0.00       502.52         0.00        50.00         0.00       343.03
          854       344.77         0.00       329.00        83.49       503.55         0.00        50.00         0.00       728.50
          855       197.46         0.00       432.78        71.92       389.01         0.00        50.00         0.00      2310.86
          856       198.15         0.00       443.00        81.32       303.16         0.00        50.00         0.00      3317.76
          857       195.29         0.00       430.47        80.00       320.91         0.00        50.00         0.00      3731.97
          858       149.84         0.00       349.82        55.07       313.38         0.00        50.00         0.00      3755.88
          859       163.55         0.00       364.16        54.29       278.73         0.00        50.00         0.00      3966.33
          860       190.32         0.00       348.14        26.15       360.85         0.00       235.76         0.00      3464.70
          861       790.62         0.00       318.77         0.00       320.90         0.00        50.00         0.00       897.62
          862       342.27         0.00       444.28       101.44       337.25         0.00        50.00         0.00      1224.92
          863       269.69         0.00       482.39        80.11       461.78         0.00        50.00         0.00      2030.04
          864       814.78         0.00       453.21         0.00       234.43         0.00        50.00         0.00      1148.92
          865       364.69         0.00       586.92        83.39       398.42         0.00        50.00         0.00      1483.43
          866       297.13         0.00       598.30        92.52       481.62         0.00        50.00         0.00      2385.98
          867       229.95         0.00       521.88        66.12       342.87         0.00        50.00         0.00      3525.45
          868       381.17         0.00       680.61       112.50       447.97         0.00        50.00         0.00      1724.81
          869       302.95         0.00       662.66        83.66       498.37         0.00        50.00         0.00      2988.06
          870       231.02         0.00       519.83        67.25       411.52         0.00        50.00         0.00      3747.54
          871       185.18         0.00       440.04        60.26       453.30         0.00        50.49         0.00      3963.46
          872       162.96         0.00       380.15        58.88       375.81         0.00        59.57         0.00      4046.42
          873       170.40         0.00       420.35        48.12       283.73         0.00        50.00         0.00      4243.98
          874       187.99         0.00       352.14        12.19       314.13         0.00       164.11         0.00      4032.65
          875       214.27         0.00       307.42         0.00       319.54         0.00       607.77         0.00      3002.96
          876       242.36         0.00       249.10         0.00       258.56         0.00       759.40         0.00      1910.32
          877       292.06         0.00       261.03         0.00       223.78         0.00       808.29         0.00       871.36
          878       305.21         0.00       246.08         0.00       275.44         0.00       646.61         0.00       137.98
          879       282.90         0.00       185.20         0.00       249.39         0.00       489.02         0.00        50.00
          880       313.57         0.00       183.46         0.00       121.71         0.00       458.51         0.00        50.01
          881      1015.53         0.00       708.34         0.00       325.62         0.00        50.00         0.00      1170.06
          882       407.42         0.00       811.37        69.72       569.63         0.00        50.00         0.00      1993.72
          883       283.48         0.00       708.81        80.08       577.06         0.00        50.00         0.00      3092.34
          884       219.92         0.00       561.41        58.48       555.88         0.00        50.00         0.00      3714.84
          885       171.11         0.00       449.89        56.92       502.94         0.00        72.50         0.00      3951.65
          886       150.61         0.00       431.01        53.88       393.05         0.00       119.84         0.00      4071.90
          887      1180.97         0.00      1010.49         0.00       328.38         0.00        50.00         0.00      1312.72
          888       420.18         0.00       846.00        56.50       624.32         0.00        50.00         0.00      2253.29
          889       249.27         0.00       654.66        68.85       796.93         0.00       195.27         0.00      2877.11
          890       200.89         0.00       552.15        76.59       684.76         0.00       247.77         0.00      3378.94
          891       168.88         0.00       496.95        61.89       607.19         0.00       127.39         0.00      3758.54
          892       161.29         0.00       509.22        47.69       448.19         0.00        50.00         0.00      4131.93
          893       162.32         0.00       472.93        20.09       266.00         0.00        50.00         0.00      4377.02
          894       182.67         0.00       398.01        15.82       266.87         0.00        82.13         0.00      4342.41
          895       207.50         0.00       337.34         0.00       341.06         0.00       458.96         0.00      3822.30
          896       227.97         0.00       286.56         0.00       390.44         0.00       618.87         0.00      3290.84
          897       258.82         0.00       271.65         0.00       295.82         0.00       742.62         0.00      2194.02
          898       298.34         0.00       271.11         0.00       288.24         0.00       793.45         0.00       832.36
          899       330.51         0.00       275.96         0.00       277.85         0.00       697.11         0.00       284.90
          900       355.18         0.00       261.38         0.00       176.24         0.00       594.04         0.00        51.45
          901       415.64         0.00       287.75         0.00       104.01         0.00       538.77         0.00        55.88
          902       924.72         0.00      1013.66         0.00       252.50         0.00        50.00         0.00      2092.00
          903       368.38         0.00       676.90        61.02       744.62         0.00        51.99         0.00      2582.02
          904       230.32         0.00       604.89        63.19       859.24         0.00       451.80         0.00      2626.67
          905       189.17         0.00       525.62        59.51       761.63         0.00       497.12         0.00      3061.71
          906       166.50         0.00       528.02        69.30       611.77         0.00       203.35         0.00      3672.56
          907       166.44         0.00       542.17        46.96       381.43         0.00        50.00         0.00      4299.77
          908       160.60         0.00       495.43        33.95       295.39         0.00        50.00         0.00      4442.56
          909       188.77         0.00       400.10        18.02       449.31         0.00       121.06         0.00      4245.34
          910       208.06         0.00       313.29        12.15       605.60         0.00       300.81         0.00      3880.27
          911       228.10         0.00       287.36         0.00       614.72         0.00       403.85         0.00      3551.69
          912       253.72         0.00       294.10         0.00       385.51         0.00       714.31         0.00      2451.56
          913       287.58         0.00       270.53         0.00       450.17         0.00       693.31         0.00      1033.65
          914       310.91         0.00       257.26         0.00       351.60         0.00       659.34         0.00       528.68
          915       349.16         0.00       254.35         0.00       145.37         0.00       641.73         0.00       136.62
          916       387.12         0.00       251.19         0.00        55.02         0.00       693.95         0.00        50.00
          917       439.55         0.00       267.97         0.00        50.00         0.00       544.83         0.00        59.66
          918      1150.83         0.00      1049.34         0.00       295.06         0.00        50.00         0.00      2550.15
          919       456.23         0.00       713.21        20.31       588.39         0.00        50.00         0.00      2948.00
          920       288.33         0.00       667.13        65.08       912.47         0.00       296.15         0.00      2843.76
          921       204.31         0.00       549.42        60.00       835.19         0.00       511.27         0.00      3109.78
          922       172.02         0.00       553.00        78.26       640.68         0.00       285.77         0.00      3751.15
          923       169.60         0.00       554.08        35.73       537.17         0.00        50.00         0.00      4266.48
          924       167.29         0.00       504.95        25.41       417.07         0.00        50.00         0.00      4391.92
          925       191.80         0.00       467.87        19.24       548.09         0.00        74.25         0.00      4169.48
          926       206.78         0.00       480.58        18.57       535.35         0.00       290.72         0.00      3838.24
          927       221.58         0.00       414.71        13.70       417.06         0.00       710.69         0.00      3447.48
          928       238.25         0.00       358.26         0.00       310.71         0.00      1023.47         0.00      2990.78
          929       259.03         0.00       309.56         0.00       472.50         0.00       825.95         0.00      2539.01
          930       283.98         0.00       258.75         0.00       610.96         0.00       608.66         0.00      1428.15
          931       309.00         0.00       242.92         0.00       346.12         0.00       696.83         0.00       908.94
          932       338.99         0.00       236.86         0.00       117.24         0.00       700.25         0.00       401.17
          933       365.87         0.00       207.48         0.00        50.00         0.00       749.03         0.00        52.31
          934       422.99         0.00       232.35         0.00        50.00         0.00       615.61         0.00        50.00
          935       506.05         0.00       302.07         0.00        50.00         0.00       471.68         0.00       126.20
          936       871.98         0.00       797.17         0.00       426.74         0.00        50.00         0.00      2752.95
          937       466.88         0.00       699.01        30.22       590.67         0.00        50.00         0.00      3218.94
          938       317.01         0.00       632.05        57.98       931.19         0.00        50.00         0.00      3517.70
          939       240.98         0.00       593.01        63.25       925.96         0.00       316.35         0.00      3850.62
          940       182.14         0.00       597.24        56.81       650.83         0.00       357.79         0.00      4085.18
          941       177.08         0.00       574.53        79.60       535.90         0.00       230.20         0.00      4232.58
          942       171.15         0.00       541.20        22.38       513.12         0.00        50.00         0.00      4240.52
          943       191.80         0.00       546.55        20.35       470.32         0.00       135.93         0.00      4059.46
          944       902.55         0.00       745.41         0.00       722.09         0.00        50.00         0.00      2548.47
          945       421.33         0.00       597.05        34.16      1058.12         0.00        50.00         0.00      3023.51
          946       322.83         0.00       601.32        19.48      1094.60         0.00        50.00         0.00      3859.74
          947       246.55         0.00       610.72        59.59       969.77         0.00        50.06         0.00      4503.69
          948       189.58         0.00       594.63        59.62       616.54         0.00        73.05         0.00      4563.58
          949       181.96         0.00       579.05        62.45       481.87         0.00       132.87         0.00      4384.55
          950       186.11         0.00       559.03        25.05       379.51         0.00       221.60         0.00      4024.43
          951       202.06         0.00       538.88        22.68       299.40         0.00       489.00         0.00      3682.68
          952       922.93         0.00       756.26         0.00       935.31         0.00        50.00         0.00      2410.20
          953       414.14         0.00       671.97        44.40       963.14         0.00        50.00         0.00      3021.53
          954       281.84         0.00       603.82        30.73      1197.47         0.00        50.00         0.00      4073.02
          955       228.81         0.00       633.48        51.76       893.46         0.00        50.00         0.00      4966.38
          956       196.75         0.00       557.84        44.04       649.47         0.00        50.00         0.00      4588.64
          957       186.24         0.00       567.07        32.82       515.21         0.00       185.27         0.00      4101.89
          958       196.71         0.00       550.22        19.75       271.55         0.00       591.58         0.00      3555.77
          959       215.07         0.00       478.58        18.79       217.50         0.00       936.01         0.00      3319.95
          960       893.98         0.00       818.65         0.00       978.35         0.00        50.00         0.00      2484.43
          961       394.96         0.00       701.67        21.47      1059.54         0.00        50.00         0.00      3160.05
          962       268.72         0.00       683.64        19.01      1230.16         0.00        50.00         0.00      4578.46
          963       246.99         0.00       626.76        28.39       914.59         0.00        50.00         0.00      5510.88
          964       222.93         0.00       578.71        64.91       729.43         0.00        50.00         0.00      5344.70
          965       195.68         0.00       556.37        40.07       398.20         0.00       444.27         0.00      4022.52
          966       204.31         0.00       530.81        28.22       228.48         0.00       855.06         0.00      3381.37
          967       220.97         0.00       416.88        18.63       247.52         0.00      1286.34         0.00      2994.05
          968       244.31         0.00       368.97         0.00       273.69         0.00      1274.71         0.00      3102.06
          969       267.83         0.00       300.23         0.00       422.13         0.00       893.03         0.00      2997.10
          970       302.15         0.00       240.13         0.00       359.66         0.00       841.51         0.00      1609.63
          971       319.37         0.00       233.63         0.00       241.47         0.00       831.51         0.00      1112.05
          972       341.29         0.00       225.94         0.00       135.64         0.00       727.83         0.00       673.98
          973       370.97         0.00       223.82         0.00       130.79         0.00       670.80         0.00       298.22
          974       400.13         0.00       221.32         0.00        50.00         0.00       684.85         0.00        57.66
          975       450.83         0.00       243.16         0.00        50.00         0.00       551.97         0.00        94.55
          976       569.61         0.00       759.62         0.00       769.62         0.00        50.00         0.00      3200.53
          977       330.65         0.00       733.48        29.28      1158.66         0.00        50.00         0.00      4016.21
          978       288.26         0.00       734.14        18.08      1042.64         0.00        50.00         0.00      5380.94
          979       254.69         0.00       686.26        58.17       945.87         0.00        58.26         0.00      5490.07
          980       211.98         0.00       559.03        59.50       624.64         0.00       364.68         0.00      4885.19
          981       196.48         0.00       530.31        63.49       336.19         0.00       658.76         0.00      4381.41
          982       212.15         0.00       525.22        17.71       188.48         0.00      1118.32         0.00      3285.42
          983       230.03         0.00       441.12        15.34       274.80         0.00      1215.33         0.00      3048.65
          984       248.06         0.00       334.00         0.00       506.80         0.00       748.82         0.00      3506.15
          985       273.25         0.00       265.59         0.00       647.94         0.00       490.33         0.00      3191.96
          986       308.58         0.00       222.43         0.00       486.05         0.00       695.81         0.00      1751.62
          987       330.50         0.00       214.02         0.00       255.76         0.00       776.02         0.00      1072.94
          988       642.17         0.00       869.87         0.00       291.58         0.00        50.00         0.00      2784.79
          989       373.37         0.00       746.90        16.36      1136.96         0.00       177.93         0.00      3308.05
          990       311.66         0.00       756.79        24.44      1055.39         0.00       261.35         0.00      4250.03
          991       260.72         0.00       732.85        62.91       784.85         0.00       484.86         0.00      4290.91
          992       226.54         0.00       581.71        59.06       627.34         0.00       584.85         0.00      4398.19
          993       205.81         0.00       502.85        46.27       372.67         0.00       891.79         0.00      4164.12
          994       215.78         0.00       501.33        13.90       241.72         0.00      1178.78         0.00      3295.63
          995       233.08         0.00       393.22        17.87       471.83         0.00      1018.05         0.00      3124.80
          996       245.78         0.00       281.78        10.93       836.14         0.00       465.23         0.00      3515.76
          997       266.29         0.00       238.08         0.00       856.39         0.00       315.85         0.00      3161.25
          998       303.43         0.00       211.75         0.00       542.68         0.00       620.05         0.00      1777.18
          999       335.22         0.00       205.45         0.00       314.69         0.00       699.58         0.00       935.34
         1000       322.74         0.00       170.15         0.00       214.80         0.00       638.01         0.00       513.91
         1001       393.36         0.00       212.76         0.00        91.79         0.00       654.92         0.00        90.14
         1002       481.38         0.00       250.74         0.00        50.00         0.00       587.00         0.00        75.28
         1003       775.90         0.00       745.58         0.00        49.69         0.00        49.69         0.00       535.48
         1004       860.20         0.00       954.51         0.00        97.23         0.00        50.00         0.00      1170.70
         1005       822.07         0.00       748.57         0.00       113.17         0.00       465.88         0.00        50.00
         1006       604.95         0.00       660.15         0.00       536.26         0.00        50.00         0.00       563.07
         1007       579.46         0.00       732.57         0.00       454.60         0.00        50.00         0.00      1689.91
         1008       389.10         0.00       599.88         0.00      1286.96         0.00       234.89         0.00      1833.59
         1009       313.42         0.00       773.95        37.64       980.94         0.00       481.10         0.00      1909.30
         1010       265.36         0.00       715.93        59.81       872.18         0.00       634.01         0.00      2009.39
         1011       220.84         0.00       543.58        63.28       787.46         0.00       616.35         0.00      3236.29
         1012       209.68         0.00       476.62        27.88       619.71         0.00       874.15         0.00      3475.44
         1013       232.98         0.00       428.55        15.24       524.82         0.00      1120.51         0.00      3006.83
         1014       251.46         0.00       294.56        12.35       686.50         0.00       667.20         0.00      3304.32
         1015       273.16         0.00       233.60        14.00       379.81         0.00       771.54         0.00      2366.01
         1016       297.50         0.00       209.28         0.00       506.16         0.00       636.44         0.00      1771.83
         1017       842.84         0.00       751.97         0.00       667.54         0.00       124.41         0.00       443.01
         1018       600.34         0.00       671.05         0.00       705.92         0.00        50.00         0.00       825.94
         1019       417.30         0.00       691.97         0.00      1284.28         0.00        50.00         0.00      1079.99
         1020       311.78         0.00       845.91        30.08      1018.21         0.00       373.65         0.00      1173.77
         1021       264.46         0.00       671.45        44.23       966.24         0.00       749.95         0.00      1108.12
         1022       220.05         0.00       582.64        80.00       773.66         0.00       967.79         0.00      1962.05
         1023       205.21         0.00       502.33        79.95       779.59         0.00      1042.10         0.00      2417.63
         1024       224.39         0.00       494.67        21.77       739.35         0.00      1183.16         0.00      2755.81
         1025       224.76         0.00       478.06        15.10       634.03         0.00      1124.68         0.00      3033.66
         1026       236.66         0.00       491.10        21.08       549.37         0.00      1323.80         0.00      2690.00
         1027       255.28         0.00       368.46        14.08       459.01         0.00      1147.30         0.00      2609.35
         1028       269.12         0.00       290.16        21.21       476.84         0.00      1187.99         0.00      2091.03
         1029       279.82         0.00       232.40        24.57       541.11         0.00       986.81         0.00      1886.61
         1030       299.16         0.00       185.07         0.00       580.32         0.00       539.74         0.00      1137.23
         1031       297.66         0.00       153.14         0.00       420.96         0.00       503.26         0.00       610.04
         1032       320.03         0.00       158.27         0.00       246.69         0.00       533.80         0.00       405.11
         1033       503.33         0.00       304.10         0.00        90.42         0.00       701.75         0.00        50.09
         1034       704.22         0.00       476.46         0.00        50.06         0.00       475.65         0.00       203.89
         1035       906.87         0.00       835.38         0.00       320.74         0.00        50.00         0.00      1908.39
         1036       847.44         0.00       927.89         0.00        69.68         0.00        50.00         0.00      1320.89
         1037       387.60         0.00       734.45         0.00       815.07         0.00        50.00         0.00       948.00
         1038       302.97         0.00       736.92        21.43      1151.76         0.00        51.53         0.00      1172.85
         1039       252.66         0.00       656.10        21.32      1072.55         0.00       785.85         0.00       691.03
         1040       215.40         0.00       616.62        60.85       849.94         0.00      1243.99         0.00       695.58
         1041       202.41         0.00       559.52        81.45       798.72         0.00      1351.95         0.00       915.27
         1042       226.94         0.00       502.54        38.30       813.70         0.00      1384.38         0.00      1796.87
